PRD_SRL_NO,PRD_PLN_NO,PRD_CD,PRD_LOT,RECE_CD,CMP_EQ_ID,start_time,end_time,processing_sec,reported_cycle_sec,manual_sec,robot_cycle_raw,PRC_CMNT,logical_process,negative_duration_flag,iqr_upper_sec,outlier_flag
PRD2000-260223008-0001,260223008,PRD2000,PRD2000-260223008,RC00,EQ12,2026-02-23 13:53:36.712,2026-02-23 13:54:05.934,29.222,27.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD2000-260223008-0001,260223008,PRD2000,PRD2000-260223008,RC00,EQ11,2026-02-23 13:54:25.566,2026-02-23 13:55:28.698,63.132,63.0,0.0,"0,0",A8 핸들_룸미러 조립 공정,A8,False,69.02625000000002,False
PRD2000-260223008-0001,260223008,PRD2000,PRD2000-260223008,RC01,EQ12,2026-02-23 13:55:50.537,2026-02-23 14:01:30.604,340.067,336.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,True
PRD2000-260223008-0001,260223008,PRD2000,PRD2000-260223008,RC01,EQ05,2026-02-23 14:02:07.123,2026-02-23 14:03:06.908,59.785,59.0,0.0,"0,0",A3 완제품 및 NG 배출부,A3,False,65.48349999999999,False
PRD2000-260223009-0001,260223009,PRD2000,PRD2000-260223009,RC00,EQ01,2026-02-23 14:14:53.130,2026-02-23 14:15:22.333,29.203,29.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD2000-260223009-0001,260223009,PRD2000,PRD2000-260223009,RC00,EQ02,2026-02-23 14:15:54.208,2026-02-23 14:17:05.338,71.13,639.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD2000-260223009-0001,260223009,PRD2000,PRD2000-260223009,RC00,EQ03,2026-02-23 14:17:17.800,2026-02-23 14:17:39.967,22.167,22.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD2000-260223009-0001,260223009,PRD2000,PRD2000-260223009,RC00,EQ04,2026-02-23 14:18:01.986,2026-02-23 14:18:04.335,2.349,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD2000-260223009-0001,260223009,PRD2000,PRD2000-260223009,RC00,EQ06,2026-02-23 14:18:31.684,2026-02-23 14:26:04.057,452.373,437.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,False
PRD2000-260223009-0001,260223009,PRD2000,PRD2000-260223009,RC00,EQ07,2026-02-23 14:26:36.372,2026-02-23 14:32:19.628,343.256,74.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,False
PRD2000-260223009-0001,260223009,PRD2000,PRD2000-260223009,RC00,EQ08,2026-02-23 14:32:46.193,2026-02-23 14:34:00.802,74.609,68.0,0.0,"0,0",A6 드릴 및 TAP - 테슬라,A6_TESLA,False,389.9715,False
PRD2000-260223009-0001,260223009,PRD2000,PRD2000-260223009,RC00,EQ10,2026-02-23 14:34:27.560,2026-02-23 14:37:23.217,175.657,106.0,0.0,"0,0",A7 동리벳_인서트압입,A7,False,710.48125,False
PRD2000-260223009-0001,260223009,PRD2000,PRD2000-260223009,RC00,EQ12,2026-02-23 14:38:04.199,2026-02-23 14:38:33.396,29.197,27.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD2000-260223009-0001,260223009,PRD2000,PRD2000-260223009,RC00,EQ11,2026-02-23 14:38:52.815,2026-02-23 14:39:55.477,62.662,62.0,0.0,"0,0",A8 핸들_룸미러 조립 공정,A8,False,69.02625000000002,False
PRD2000-260223009-0001,260223009,PRD2000,PRD2000-260223009,RC01,EQ12,2026-02-23 14:40:16.797,2026-02-23 14:42:42.151,145.354,144.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD2000-260223009-0001,260223009,PRD2000,PRD2000-260223009,RC01,EQ05,2026-02-23 14:43:19.016,2026-02-23 14:44:19.080,60.064,60.0,0.0,"0,0",A3 완제품 및 NG 배출부,A3,False,65.48349999999999,False
PRD2000-260223009-0001,260223009,PRD2000,PRD2000-260223009,RC01,EQ14,2026-02-23 14:47:04.052,2026-02-23 14:52:14.382,310.33,2763.0,0.0,"0,0",AMR_LD250,AMR_LD250,False,160.45800000000003,True
PRD2000-260223010-0001,260223010,PRD2000,PRD2000-260223010,RC00,EQ01,2026-02-23 14:17:41.566,2026-02-23 14:18:10.730,29.164,29.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD2000-260223010-0001,260223010,PRD2000,PRD2000-260223010,RC00,EQ03,2026-02-23 14:19:57.376,2026-02-23 14:20:20.520,23.144,23.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD2000-260223010-0001,260223010,PRD2000,PRD2000-260223010,RC00,EQ04,2026-02-23 14:20:43.505,2026-02-23 14:20:45.635,2.13,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD2000-260223010-0001,260223010,PRD2000,PRD2000-260223010,RC00,EQ06,2026-02-23 14:21:29.537,2026-02-23 14:30:45.186,555.649,519.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,False
PRD2000-260223010-0001,260223010,PRD2000,PRD2000-260223010,RC00,EQ07,2026-02-23 14:31:17.908,2026-02-23 14:32:52.277,94.369,84.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,False
PRD2000-260223010-0001,260223010,PRD2000,PRD2000-260223010,RC00,EQ08,2026-02-23 14:33:18.743,2026-02-23 14:36:13.940,175.197,80.0,0.0,"0,0",A6 드릴 및 TAP - 테슬라,A6_TESLA,False,389.9715,False
PRD2000-260223010-0001,260223010,PRD2000,PRD2000-260223010,RC00,EQ10,2026-02-23 14:36:38.228,2026-02-23 14:41:18.308,280.08,109.0,0.0,"0,0",A7 동리벳_인서트압입,A7,False,710.48125,False
PRD2000-260223010-0001,260223010,PRD2000,PRD2000-260223010,RC00,EQ12,2026-02-23 14:43:59.980,2026-02-23 14:44:29.193,29.213,27.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD2000-260223010-0001,260223010,PRD2000,PRD2000-260223010,RC00,EQ11,2026-02-23 14:44:48.804,2026-02-23 14:45:50.384,61.58,61.0,0.0,"0,0",A8 핸들_룸미러 조립 공정,A8,False,69.02625000000002,False
PRD2000-260223010-0001,260223010,PRD2000,PRD2000-260223010,RC01,EQ12,2026-02-23 14:46:11.379,2026-02-23 14:48:26.852,135.473,134.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD2000-260223010-0001,260223010,PRD2000,PRD2000-260223010,RC01,EQ05,2026-02-23 14:49:02.208,2026-02-23 14:50:02.098,59.89,59.0,0.0,"0,0",A3 완제품 및 NG 배출부,A3,False,65.48349999999999,False
PRD2000-260223011-0001,260223011,PRD2000,PRD2000-260223011,RC00,EQ01,2026-02-23 14:18:30.935,2026-02-23 14:19:01.191,30.256,30.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD2000-260223011-0001,260223011,PRD2000,PRD2000-260223011,RC00,EQ02,2026-02-23 14:21:10.785,2026-02-23 14:22:21.723,70.938,639.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD2000-260223011-0001,260223011,PRD2000,PRD2000-260223011,RC00,EQ03,2026-02-23 14:22:33.882,2026-02-23 14:23:36.604,62.722,62.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD2000-260223011-0001,260223011,PRD2000,PRD2000-260223011,RC00,EQ04,2026-02-23 14:23:57.816,2026-02-23 14:23:59.960,2.144,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD2000-260223011-0001,260223011,PRD2000,PRD2000-260223011,RC00,EQ06,2026-02-23 14:24:38.992,2026-02-23 14:34:50.144,611.152,574.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,True
PRD2000-260223011-0001,260223011,PRD2000,PRD2000-260223011,RC00,EQ07,2026-02-23 14:35:22.163,2026-02-23 14:36:24.372,62.209,55.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,False
PRD2000-260223011-0001,260223011,PRD2000,PRD2000-260223011,RC00,EQ08,2026-02-23 14:36:51.230,2026-02-23 14:39:43.099,171.869,68.0,0.0,"0,0",A6 드릴 및 TAP - 테슬라,A6_TESLA,False,389.9715,False
PRD2000-260223011-0001,260223011,PRD2000,PRD2000-260223011,RC00,EQ10,2026-02-23 14:41:37.915,2026-02-23 14:44:06.704,148.789,102.0,0.0,"0,0",A7 동리벳_인서트압입,A7,False,710.48125,False
PRD2000-260223011-0001,260223011,PRD2000,PRD2000-260223011,RC00,EQ12,2026-02-23 14:48:50.175,2026-02-23 14:49:19.347,29.172,27.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD2000-260223011-0001,260223011,PRD2000,PRD2000-260223011,RC00,EQ11,2026-02-23 14:49:39.075,2026-02-23 14:50:41.770,62.695,62.0,0.0,"0,0",A8 핸들_룸미러 조립 공정,A8,False,69.02625000000002,False
PRD2000-260223011-0001,260223011,PRD2000,PRD2000-260223011,RC01,EQ12,2026-02-23 14:51:02.772,2026-02-23 14:53:17.482,134.71,134.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD2000-260223011-0001,260223011,PRD2000,PRD2000-260223011,RC01,EQ05,2026-02-23 14:57:08.268,2026-02-23 14:58:08.371,60.103,60.0,0.0,"0,0",A3 완제품 및 NG 배출부,A3,False,65.48349999999999,False
PRD2000-260223011-0001,260223011,PRD2000,PRD2000-260223011,RC01,EQ14,2026-02-23 15:00:39.765,2026-02-23 15:03:03.267,143.502,1278.0,0.0,"0,0",AMR_LD250,AMR_LD250,False,160.45800000000003,False
PRD2000-260223012-0001,260223012,PRD2000,PRD2000-260223012,RC00,EQ01,2026-02-23 15:30:55.812,2026-02-23 15:31:24.979,29.167,29.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD2000-260223012-0001,260223012,PRD2000,PRD2000-260223012,RC00,EQ03,2026-02-23 15:33:26.315,2026-02-23 15:33:43.033,16.718,17.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD2000-260223012-0001,260223012,PRD2000,PRD2000-260223012,RC00,EQ04,2026-02-23 15:34:06.446,2026-02-23 15:34:08.579,2.133,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD2000-260223012-0001,260223012,PRD2000,PRD2000-260223012,RC00,EQ06,2026-02-23 15:34:36.384,2026-02-23 15:39:42.343,305.959,292.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,False
PRD2000-260223012-0001,260223012,PRD2000,PRD2000-260223012,RC00,EQ07,2026-02-23 15:40:15.042,2026-02-23 15:52:11.891,716.849,74.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,True
PRD2000-260223012-0001,260223012,PRD2000,PRD2000-260223012,RC00,EQ08,2026-02-23 15:52:38.422,2026-02-23 15:54:58.478,140.056,68.0,0.0,"0,0",A6 드릴 및 TAP - 테슬라,A6_TESLA,False,389.9715,False
PRD2000-260223012-0001,260223012,PRD2000,PRD2000-260223012,RC00,EQ10,2026-02-23 15:55:24.780,2026-02-23 15:59:59.011,274.231,107.0,0.0,"0,0",A7 동리벳_인서트압입,A7,False,710.48125,False
PRD2000-260223012-0001,260223012,PRD2000,PRD2000-260223012,RC00,EQ12,2026-02-23 16:06:50.833,2026-02-23 16:07:20.152,29.319,28.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD2000-260223012-0001,260223012,PRD2000,PRD2000-260223012,RC00,EQ11,2026-02-23 16:07:39.909,2026-02-23 16:08:42.020,62.111,61.0,0.0,"0,0",A8 핸들_룸미러 조립 공정,A8,False,69.02625000000002,False
PRD2000-260223012-0001,260223012,PRD2000,PRD2000-260223012,RC01,EQ12,2026-02-23 16:09:02.838,2026-02-23 16:16:31.480,448.642,444.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,True
PRD2000-260223012-0001,260223012,PRD2000,PRD2000-260223012,RC01,EQ05,2026-02-23 16:17:05.981,2026-02-23 16:18:05.596,59.615,59.0,0.0,"0,0",A3 완제품 및 NG 배출부,A3,False,65.48349999999999,False
PRD2000-260223012-0001,260223012,PRD2000,PRD2000-260223012,RC01,EQ14,2026-02-23 16:20:50.485,2026-02-23 16:23:02.742,132.257,1179.0,0.0,"0,0",AMR_LD250,AMR_LD250,False,160.45800000000003,False
PRD2000-260223013-0001,260223013,PRD2000,PRD2000-260223013,RC00,EQ01,2026-02-23 15:34:15.182,2026-02-23 15:34:42.980,27.798000000000002,28.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD2000-260223013-0001,260223013,PRD2000,PRD2000-260223013,RC00,EQ02,2026-02-23 15:35:06.524,2026-02-23 15:36:26.243,79.719,711.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD2000-260223013-0001,260223013,PRD2000,PRD2000-260223013,RC00,EQ03,2026-02-23 15:36:38.595,2026-02-23 15:36:55.429,16.834,16.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD2000-260223013-0001,260223013,PRD2000,PRD2000-260223013,RC00,EQ04,2026-02-23 15:37:17.033,2026-02-23 15:37:19.264,2.231,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD2000-260223013-0001,260223013,PRD2000,PRD2000-260223013,RC00,EQ06,2026-02-23 15:38:37.140,2026-02-23 15:50:38.314,721.174,703.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,True
PRD2000-260223013-0001,260223013,PRD2000,PRD2000-260223013,RC00,EQ07,2026-02-23 15:51:09.968,2026-02-23 15:53:47.356,157.388,104.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,False
PRD2000-260223013-0001,260223013,PRD2000,PRD2000-260223013,RC00,EQ08,2026-02-23 15:54:15.130,2026-02-23 15:55:23.515,68.385,58.0,0.0,"0,0",A6 드릴 및 TAP - 테슬라,A6_TESLA,False,389.9715,False
PRD2000-260223013-0001,260223013,PRD2000,PRD2000-260223013,RC00,EQ10,2026-02-23 15:55:51.644,2026-02-23 15:59:25.554,213.91,120.0,0.0,"0,0",A7 동리벳_인서트압입,A7,False,710.48125,False
PRD2000-260223013-0001,260223013,PRD2000,PRD2000-260223013,RC00,EQ12,2026-02-23 16:00:08.478,2026-02-23 16:00:37.652,29.174,27.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD2000-260223013-0001,260223013,PRD2000,PRD2000-260223013,RC00,EQ11,2026-02-23 16:00:57.687,2026-02-23 16:01:59.434,61.747,62.0,0.0,"0,0",A8 핸들_룸미러 조립 공정,A8,False,69.02625000000002,False
PRD2000-260223013-0001,260223013,PRD2000,PRD2000-260223013,RC01,EQ12,2026-02-23 16:02:20.879,2026-02-23 16:06:05.864,224.985,223.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD2000-260223013-0001,260223013,PRD2000,PRD2000-260223013,RC01,EQ05,2026-02-23 16:06:41.547,2026-02-23 16:07:41.521,59.974,59.0,0.0,"0,0",A3 완제품 및 NG 배출부,A3,False,65.48349999999999,False
PRD2000-260223014-0001,260223014,PRD2000,PRD2000-260223014,RC00,EQ01,2026-02-23 15:35:43.279,2026-02-23 15:36:10.990,27.711,27.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD2000-260223014-0001,260223014,PRD2000,PRD2000-260223014,RC00,EQ02,2026-02-23 15:37:49.737,2026-02-23 15:39:01.000,71.263,639.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD2000-260223014-0001,260223014,PRD2000,PRD2000-260223014,RC00,EQ03,2026-02-23 15:39:13.444,2026-02-23 15:41:52.827,159.383,158.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD2000-260223014-0001,260223014,PRD2000,PRD2000-260223014,RC00,EQ04,2026-02-23 15:42:13.935,2026-02-23 15:42:16.076,2.141,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD2000-260223014-0001,260223014,PRD2000,PRD2000-260223014,RC00,EQ06,2026-02-23 15:49:42.733,2026-02-23 15:57:48.642,485.909,470.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,False
PRD2000-260223014-0001,260223014,PRD2000,PRD2000-260223014,RC00,EQ07,2026-02-23 15:58:21.585,2026-02-23 16:03:05.275,283.69,74.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,False
PRD2000-260223014-0001,260223014,PRD2000,PRD2000-260223014,RC00,EQ08,2026-02-23 16:03:31.278,2026-02-23 16:04:45.310,74.032,68.0,0.0,"0,0",A6 드릴 및 TAP - 테슬라,A6_TESLA,False,389.9715,False
PRD2000-260223014-0001,260223014,PRD2000,PRD2000-260223014,RC00,EQ10,2026-02-23 16:05:08.978,2026-02-23 16:07:43.956,154.978,106.0,0.0,"0,0",A7 동리벳_인서트압입,A7,False,710.48125,False
PRD2000-260223014-0001,260223014,PRD2000,PRD2000-260223014,RC00,EQ12,2026-02-23 16:16:42.770,2026-02-23 16:17:12.046,29.276,27.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD2000-260223014-0001,260223014,PRD2000,PRD2000-260223014,RC00,EQ11,2026-02-23 16:17:31.651,2026-02-23 16:18:34.745,63.094,63.0,0.0,"0,0",A8 핸들_룸미러 조립 공정,A8,False,69.02625000000002,False
PRD2000-260223014-0001,260223014,PRD2000,PRD2000-260223014,RC01,EQ12,2026-02-23 16:18:55.533,2026-02-23 16:21:29.488,153.955,152.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD2000-260223014-0001,260223014,PRD2000,PRD2000-260223014,RC01,EQ05,2026-02-23 16:22:42.262,2026-02-23 16:23:41.772,59.51,59.0,0.0,"0,0",A3 완제품 및 NG 배출부,A3,False,65.48349999999999,False
PRD2000-260223014-0001,260223014,PRD2000,PRD2000-260223014,RC01,EQ14,2026-02-23 16:26:18.767,2026-02-23 16:28:31.832,133.065,1188.0,0.0,"0,0",AMR_LD250,AMR_LD250,False,160.45800000000003,False
PRD2000-260223015-0001,260223015,PRD2000,PRD2000-260223015,RC00,EQ01,2026-02-23 15:36:41.255,2026-02-23 15:37:53.579,72.324,72.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,True
PRD2000-260223015-0001,260223015,PRD2000,PRD2000-260223015,RC00,EQ02,2026-02-23 15:40:24.847,2026-02-23 15:41:37.078,72.231,648.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD2000-260223015-0001,260223015,PRD2000,PRD2000-260223015,RC00,EQ03,2026-02-23 15:41:49.637,2026-02-23 15:42:15.323,25.686,25.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD2000-260223015-0001,260223015,PRD2000,PRD2000-260223015,RC00,EQ04,2026-02-23 15:42:37.270,2026-02-23 15:42:39.512,2.242,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD2000-260223015-0001,260223015,PRD2000,PRD2000-260223015,RC00,EQ06,2026-02-23 15:52:29.454,2026-02-23 16:01:31.507,542.053,506.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,False
PRD2000-260223015-0001,260223015,PRD2000,PRD2000-260223015,RC00,EQ07,2026-02-23 16:02:03.275,2026-02-23 16:03:37.880,94.605,85.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,False
PRD2000-260223015-0001,260223015,PRD2000,PRD2000-260223015,RC00,EQ08,2026-02-23 16:04:03.465,2026-02-23 16:06:34.620,151.155,79.0,0.0,"0,0",A6 드릴 및 TAP - 테슬라,A6_TESLA,False,389.9715,False
PRD2000-260223015-0001,260223015,PRD2000,PRD2000-260223015,RC00,EQ10,2026-02-23 16:06:59.135,2026-02-23 16:08:39.888,100.753,100.0,0.0,"0,0",A7 동리벳_인서트압입,A7,False,710.48125,False
PRD2000-260223015-0001,260223015,PRD2000,PRD2000-260223015,RC00,EQ12,2026-02-23 16:21:40.151,2026-02-23 16:22:09.358,29.207,27.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD2000-260223015-0001,260223015,PRD2000,PRD2000-260223015,RC00,EQ11,2026-02-23 16:22:29.388,2026-02-23 16:26:34.453,245.065,243.0,0.0,"0,0",A8 핸들_룸미러 조립 공정,A8,False,69.02625000000002,True
PRD2000-260223015-0001,260223015,PRD2000,PRD2000-260223015,RC01,EQ12,2026-02-23 16:26:55.164,2026-02-23 16:29:04.243,129.079,128.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD2000-260223015-0001,260223015,PRD2000,PRD2000-260223015,RC01,EQ05,2026-02-23 16:29:42.063,2026-02-23 16:30:41.748,59.685,60.0,0.0,"0,0",A3 완제품 및 NG 배출부,A3,False,65.48349999999999,False
PRD2000-260223015-0001,260223015,PRD2000,PRD2000-260223015,RC01,EQ14,2026-02-23 16:33:26.478,2026-02-23 16:35:39.619,133.141,1188.0,0.0,"0,0",AMR_LD250,AMR_LD250,False,160.45800000000003,False
PRD2000-260225009-0001,260225009,PRD2000,PRD2000-260225009,RC00,EQ01,2026-02-25 14:22:08.678,2026-02-25 14:22:37.840,29.162,29.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD2000-260225009-0001,260225009,PRD2000,PRD2000-260225009,RC00,EQ02,2026-02-25 14:23:25.417,2026-02-25 14:24:43.376,77.959,702.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD2000-260225009-0001,260225009,PRD2000,PRD2000-260225009,RC00,EQ03,2026-02-25 14:24:56.969,2026-02-25 14:25:13.709,16.74,17.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD2000-260225009-0001,260225009,PRD2000,PRD2000-260225009,RC00,EQ04,2026-02-25 14:25:38.003,2026-02-25 14:25:40.303,2.3,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD2000-260225010-0001,260225010,PRD2000,PRD2000-260225010,RC00,EQ01,2026-02-25 14:25:56.626,2026-02-25 14:27:42.908,106.282,106.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,True
PRD2000-260225010-0001,260225010,PRD2000,PRD2000-260225010,RC00,EQ02,2026-02-25 14:28:14.389,2026-02-25 14:29:41.746,87.357,774.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD2000-260225010-0001,260225010,PRD2000,PRD2000-260225010,RC00,EQ03,2026-02-25 14:29:54.951,2026-02-25 15:44:56.845,4501.894,4457.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,True
PRD2000-260225010-0001,260225010,PRD2000,PRD2000-260225010,RC00,EQ04,2026-02-25 15:45:20.392,2026-02-25 15:45:22.583,2.191,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD2000-260225011-0001,260225011,PRD2000,PRD2000-260225011,RC00,EQ01,2026-02-25 14:36:08.467,2026-02-25 14:36:37.649,29.182,29.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,False
PRD2000-260225011-0001,260225011,PRD2000,PRD2000-260225011,RC00,EQ02,2026-02-25 14:37:15.385,2026-02-25 14:38:42.464,87.079,783.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD2000-260225011-0001,260225011,PRD2000,PRD2000-260225011,RC00,EQ03,2026-02-25 14:38:56.005,2026-02-25 15:45:19.405,3983.4,3943.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,True
PRD2000-260225011-0001,260225011,PRD2000,PRD2000-260225011,RC00,EQ04,2026-02-25 15:45:41.999,2026-02-25 15:45:44.208,2.209,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD2000-260225016-0001,260225016,PRD2000,PRD2000-260225016,RC00,EQ01,2026-02-25 22:17:45.045,2026-02-25 22:20:16.606,151.561,151.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,True
PRD2000-260225016-0001,260225016,PRD2000,PRD2000-260225016,RC00,EQ02,2026-02-25 22:23:06.686,2026-02-25 22:24:24.531,77.845,693.0,0.0,"0,0",AMR_LD90,AMR_LD90,False,279.40349999999995,False
PRD2000-260225016-0001,260225016,PRD2000,PRD2000-260225016,RC00,EQ03,2026-02-25 22:24:37.414,2026-02-25 22:25:29.077,51.663,51.0,0.0,"0,0",A1 소재 공급,A1,False,306.27862500000003,False
PRD2000-260225016-0001,260225016,PRD2000,PRD2000-260225016,RC00,EQ04,2026-02-25 22:25:51.329,2026-02-25 22:25:53.475,2.146,2.0,0.0,"0,0",A2 수입 검사,A2,False,2.407,False
PRD2000-260225016-0001,260225016,PRD2000,PRD2000-260225016,RC00,EQ06,2026-02-25 22:27:24.469,2026-02-25 23:03:56.178,2191.709,2159.0,0.0,"0,0",A4 사상제거 & 레이저마킹 CELL,A4,False,1156.9645,True
PRD2000-260225016-0001,260225016,PRD2000,PRD2000-260225016,RC00,EQ07,2026-02-25 23:04:58.773,2026-02-25 23:06:33.308,94.535,85.0,0.0,"0,0",A5 핸들브로칭가공_룸미러 가조립 공정,A5,False,442.08700000000005,False
PRD2000-260225016-0001,260225016,PRD2000,PRD2000-260225016,RC00,EQ08,2026-02-25 23:06:59.718,2026-02-25 23:09:35.523,155.805,81.0,0.0,"0,0",A6 드릴 및 TAP - 테슬라,A6_TESLA,False,389.9715,False
PRD2000-260225016-0001,260225016,PRD2000,PRD2000-260225016,RC00,EQ10,2026-02-25 23:12:47.261,2026-02-25 23:20:56.727,489.466,166.0,0.0,"0,0",A7 동리벳_인서트압입,A7,False,710.48125,False
PRD2000-260225016-0001,260225016,PRD2000,PRD2000-260225016,RC00,EQ12,2026-02-25 23:36:38.160,2026-02-25 23:37:12.799,34.639,29.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,False
PRD2000-260225016-0001,260225016,PRD2000,PRD2000-260225016,RC00,EQ11,2026-02-25 23:37:33.680,2026-02-25 23:38:43.251,69.571,68.0,0.0,"0,0",A8 핸들_룸미러 조립 공정,A8,False,69.02625000000002,True
PRD2000-260225016-0001,260225016,PRD2000,PRD2000-260225016,RC01,EQ12,2026-02-25 23:39:03.709,2026-02-25 23:47:49.259,525.55,521.0,0.0,"0,0",A9-2 코어검사-혼조립_외관검사,A9_2,False,330.91200000000003,True
PRD2000-260225016-0002,260225016,PRD2000,PRD2000-260225016,RC00,EQ01,2026-02-25 22:20:35.567,2026-02-25 22:23:10.074,154.507,154.0,0.0,"0,0",C1 원자재 창고,C1_RAW_STORAGE,False,62.07725000000001,True
